"PARIS—France has recognized the use of torture by its military during the Algerian War in an attempt by the government of President Emmanuel Macron to heal the wounds of its colonial past.

Mr. Macron met Thursday with the widow of Maurice Audin, a mathematician who died in French military custody during a campaign to suppress a rebellion that began in 1954 and eventually led to Algeria’s independence.

During...",world
"MADRID—Spain’s parliament approved a law Thursday to exhume the remains of Francisco Franco from a monumental basilica, paving the way for his disinterment as soon as later this year.

The initiative has unearthed divisions about whether reburying the former dictator in a lower-profile site will help heal the wounds of Spain’s modern history or reopen them.

Spanish...",world
"WASHINGTON—The House overwhelmingly rejected an immigration bill Wednesday intended as a compromise between different wings of the GOP, hobbling the party’s efforts to address the issue ahead of the midterm elections.

The bill failed 301 to 121, with all Democrats and 112 Republicans—almost half of the party’s 235 House members—opposing the measure. The wide margin of defeat, rarely seen on the House floor, marked an embarrassment for GOP leaders and highlighted how divided both the party and the broader House are on a comprehensive immigration bill.

The compromise effort drew less support than a more conservative alternative that was defeated last week but which still garnered votes from 193 Republicans.

“We’re frustrated” with the compromise bill’s defeat, said Rep. David Valadao (R., Calif.), who represents a district where roughly three-fourths of the population is Hispanic. “If you gain a few yards, would you criticize someone who moved the ball in the right direction? This bill moved the ball in the right direction.”

House Speaker Paul Ryan (R., Wis.) stuck with his promise to hold the vote but had braced for a loss after talks to win more votes failed a day earlier.

The legislation would have provided six years of renewable legal status to young immigrants brought to the U.S. as minors and living in the country without legal authorization, a group often known as Dreamers, and ultimately would have offered them a pathway to citizenship. It also would have provided $23.4 billion for border security, ended a diversity-visa lottery program and cut family-based immigration—in line with goals laid out by President Donald Trump earlier this year.

With Democrats viewing the measure as too harsh, Republicans were left to corral a majority from within their own party. But disagreements over conservative priorities, such as writing in new restrictions to prevent the young immigrants from sponsoring their parents for citizenship, left the bill well short of passage.

Mr. Trump, after declining to throw his full weight behind the bill, issued an all-caps tweet Wednesday morning that House Republicans should pass the “STRONG BUT FAIR” bill even if it would be blocked in the Senate, where a similar measure failed to pass earlier this year. The push was seen as too little too late, and many Republicans blamed Mr. Trump’s shifting positions on the legislation for dooming it to failure.

A hard-line approach to immigration helped propel Mr. Trump to the White House, but the collapse of the GOP immigration bill carries risks for Republicans in battleground districts. Many of those lawmakers have been pushing for relief for Dreamers.

“In the districts that will determine party control of the House after the midterm elections—primarily suburban districts and more diverse districts, it makes the Republicans’ task more challenging,” said GOP pollster Whit Ayres.

With the defeat of the House bill and the Supreme Court decision to uphold Mr. Trump’s so-called travel ban, any notions that Republicans could reposition themselves on the immigration issue before the midterms were dealt a heavy blow.

Republican leaders in the House now turn their attention to taking up narrower legislation that responds to the separation of children from their parents resulting from a Trump administration policy of prosecuting adult migrants for entering the country illegally.

A longstanding court agreement known as the Flores settlement prevents children from being jailed for more than 20 days, even with their parents. As a result, the administration had argued, Congress needed to change the laws to prevent the breakup of families under a new “zero tolerance” policy instituted in the spring.

The Senate is also focusing on narrow legislation to respond to the separation of families at the border, but the parties are far apart on basic principles such as whether to house immigrants in family-detention centers.

Related Video President Trump is seeking to detain parents and children who cross the border illegally together, but an old law could stand in the way of his new plan. WSJ's Shelby Holliday explains why the Flores Agreement has proved challenging for various administrations. Photo: Getty

Mr. Trump last week directed his administration to detain families together, but that is seen as running afoul of the Flores settlement. Democrats say the White House should return to policies under the Bush and Obama administrations of releasing migrants into U.S. communities while their asylum cases are pending.

“I hope that moving forward enough pressure can be brought to bear on House Republicans to end this anti-immigrant crusade and enact immigration reform that upholds our national character,” said Rep. Nita Lowey (D., N.Y.).

Some vulnerable centrist Republicans say that the likely next steps rest with the courts. Several federal judges have ruled against the Trump administration’s decision to cancel an Obama-era program protecting Dreamers.

“We may wind up in the U.S. Supreme Court,” said Rep. John Faso (R., N.Y.), who represents a swing district with a seat that is rated a tossup by the Cook Political Report.

Newsletter Sign-up

GOP leaders allowed Wednesday’s vote to proceed despite its long odds due to a deal they had cut to head off a procedural maneuver known as a discharge petition. That move would have forced a series of floor votes that could have resulted in the passage of an immigration bill reflecting mostly Democratic priorities.

On Wednesday, the centrists who attempted to use the discharge petition maneuver acknowledged that they simply didn’t have the support to succeed. The centrists, led by Reps. Carlos Curbelo (R., Fla.) and Jeff Denham (R., Calif.), came up two signatures short of the number needed to force votes on the floor, and disclosed Wednesday that was their high water mark.

—Joshua Jamerson and Reid Epstein contributed to this article.

Write to Siobhan Hughes at siobhan.hughes@wsj.com",politics
"A federal judge Monday denied a request by an alleged Russian agent to be released on bail before trial but chastised prosecutors for making salacious allegations about Maria Butina they later walked back.

U.S. District Judge Tanya Chutkan said she was “dismayed” after reading the messages prosecutors relied on to make the allegations, which the judge said were clearly meant as a joke. The mistake “really makes it very, very difficult to have a fair trial,” Judge Chutkan told prosecutors, who late Friday retracted allegations...",politics
"The Federal Bureau of Investigation has launched a probe into pricing practices within American Express Co.’s foreign-exchange unit, according to people familiar with the matter.

The investigation is in its early stages and is focused on whether the foreign-exchange international payments department misrepresented pricing to clients in order to win their business, the people said.

The...",politics
"DANDONG, China—Eight decades ago, a Chinese commander named Zhou Baozhong fought Japanese forces alongside the future founder of the North Korean dictatorship, Kim Il Sung.

The battlefield alliance became a relationship that has lasted three generations, a family story rich in propaganda value for the neighboring communist countries.

It was...",world
"WASHINGTON—House Republicans advanced a measure to lock in last year’s tax cuts on individuals beyond their scheduled expiration date at the end of 2025, moving to build on their biggest legislative victory ahead of the midterm elections.

The Ways and Means Committee voted 21-15 Thursday along party lines, after lawmakers debated whether last year’s tax cut has helped the country and considered the consequences of adding further to federal budget deficits. The full House plans to vote by the end of the month, though the lack...",politics
"Two Russians were charged with the attempted murder of Sergei Skripal and his daughter six months after a nerve-agent attack in the southern English city of Salisbury. Image: Metropolitan Police

LONDON—British authorities charged two men that they believe are Russian military intelligence officers with the attempted murder of a former spy and his daughter in March, an incident that prompted the largest-ever collective expulsion of Russian diplomats from the West.

Prosecutors charged the men—named as Alexander Petrov and Ruslan Boshirov but those names are believed to be aliases—with four offenses related to the poisoning of Sergei Skripal, who has lived in Britain since a 2010 spy exchange with Moscow. The charges...",world
"Regarding your editorial “The Forbidden ‘I Word’” (Aug. 24): The Democratic Party’s agenda is its massive attempt to destroy the current successful Republican move away from President Obama’s push for federal government control of the economy. A portion of this is boldly portrayed in Sen. Elizabeth Warren’s “Companies Shouldn’t Be Accountable Only to Shareholders” (op-ed, Aug. 15).

The Democratic Party’s 43% (and growing) progressive wing openly and enthusiastically fights for federal government control of our society and...",politics
"WASHINGTON—President Donald Trump is considering revoking the security clearances of six former senior national security officials, the White House said Monday, moving to punish them for comments purportedly politicizing the investigations into Russian interference in the 2016 election.

“Making baseless accusations of improper contact with Russia or being influenced by Russia against the president is extremely inappropriate,” said White House spokeswoman Sarah Sanders, without specifying.

The threat, which national security analysts described as unprecedented, prompted concerns it was an effort by the president to silence critics.

“An enemies list is ugly, undemocratic, and un-American,” said Rep. Adam Schiff (D., Calif.), ranking member of the House Intelligence Committee.

Ms. Sanders told reporters that the administration is looking at the clearances of former Central Intelligence Agency Director John Brennan, former Federal Bureau of Investigation Director James Comey, former Director of National Intelligence James Clapper, former director of the National Security Agency and the CIA Michael Hayden, former national security adviser and U.N. Ambassador Susan Rice and former FBI Deputy Director Andrew McCabe.

Ms. Sanders said the individuals, many of whom are outspoken critics of the administration in the news media, lend “inappropriate legitimacy to accusations with zero evidence.”

The episode appeared to have been touched off by a remark on Twitter Monday morning from Sen. Rand Paul (R., Ky.) urging Mr. Trump to revoke Mr. Brennan’s clearance.

The individuals named left government service months or even years ago under varied circumstances, and some said Monday they either no longer had a security clearance or no longer received classified briefings.

Millions of Americans hold security clearances, needed for many government and private-sector jobs. The practice of having senior national security officials retain clearance after leaving government is longstanding and serves various functions, national security officials and analysts said.

National security officials often go on to work in the private sector, particularly at defense contractors, and need access to classified information to support the government. Former officials keep clearances to assist in ongoing criminal and national security investigations. The clearances offer continuity between administrations on intelligence and national security matters, and also would enable former officials to return to active service in a national emergency and offer expertise.

Having a security clearance doesn’t automatically afford a former official access to information. Rather the former official must have a need to know information on which he or she is briefed, analysts said.

“There really isn’t that much precedent of removing clearance of former national security official unless they are indicted or convicted of some criminal offense,” said Evan Lesser, president of ClearanceJobs, a career website. “But ultimately the president does have the power to grant or revoke clearances really to whomever he wants.”

A spokeswoman for Mr. McCabe, who was fired from the FBI two days shy of his retirement in connection with information he provided to a Wall Street Journal reporter ahead of the 2016 election, said his “security clearance was deactivated when he was terminated, according to what we were told was FBI policy.”

Benjamin Wittes, a Brookings Institution scholar and friend and sometime spokesman for Mr. Comey, said he no longer had a security clearance. Mr. Comey was fired by Mr. Trump in 2017 and has been highly critical of the president, in a book and in other venues.

Mr. Hayden, who maintains a security clearance, told The Wall Street Journal that he is occasionally called on to provide his view on national security matters but he doesn’t attend classified briefings.

Mr. Clapper, on CNN, said, “This is kind of a petty way of retribution for speaking out against the president.”

Of the former officials named by Ms. Sanders, among the most highly critical of Mr. Trump’s engagement with Russia is Mr. Brennan, who was CIA director under President Barack Obama and who now works as a national security analyst for NBC and MSNBC.

Mr. Brennan said Mr. Trump’s recent meeting with Russian President Vladimir Putin was “nothing short of treasonous.”

—Nancy A. Youssef

and Dustin Volz

contributed to this article.",politics
"WASHINGTON—Sen. Dianne Feinstein has reported to the FBI an allegation concerning Supreme Court nominee Brett Kavanaugh that appeared to be connected to an incident of potential sexual abuse when he was a teenager, a person familiar with the matter said.

Mrs. Feinstein, the top Democrat on the Senate Judiciary Committee, said Thursday she had “received information from an individual concerning the nomination of Brett Kavanaugh to the Supreme Court” and referred it to investigative authorities.

...",politics
"A financial crisis is continuing to unfold in Turkey. The WSJ's Gerald. F. Seib looks at three important reasons why you should care about Turkey's economic troubles. Photo: Getty

Gulbin Demirel, a supermarket cashier in Istanbul, has asked her bosses to increase her monthly 1,600-lira salary ($250) to keep pace with inflation.

International investors will hope the answer is no.

The currencies of developing nations like Turkey and Argentina have plummeted this summer, dangling the prospect of high returns before fund...",world
"While Estonia and other countries expand their diplomatic efforts on cybersecurity, the U.S. Department of State downsized its relevant office last year when Deputy Assistant Secretary Rob Strayer replaced Chris Painter, the outgoing coordinator for such issues who took office in 2011.

In an interview with WSJ Pro Cybersecurity, Mr. Painter described that decision as a “kind of step back” and a “symbolic disadvantage” for the U.S.

...",politics
"A wave of insurgents is testing incumbents including New York Gov. Andrew Cuomo in the Democratic primary Thursday.

Cynthia Nixon, an actor and first-time candidate, is challenging Mr. Cuomo by saying he hasn’t done enough to enact progressive policies and has mismanaged New York City’s subway system. She has promised to raise taxes and push for single-payer health care; Mr. Cuomo hasn’t embraced either position.

Mr....",politics
"To understand why auto tariffs are such a contentious issue today, it helps to go back to the 1970s—with U.S. carmakers dominating the country’s auto market, Japan’s export growth on the horizon, and impending conflict in the Middle East. Photo: AP

WASHINGTON—President Trump told trade negotiators to take the time they need to strike an attractive deal on overhauling the North American Free Trade Agreement and sought to put pressure on Canada, which isn’t participating in the latest talks between the U.S. and Mexico.

Mr. Trump’s remarks at a cabinet meeting Thursday came as senior Mexican officials were in Washington to discuss new Nafta rules for the auto industry and higher labor standards, a key demand of Democratic lawmakers.

...",politics
"With its 19 lenses, the Mantis, one of the world’s most powerful cameras, can capture cities and people in the big picture, and then drill down into extraordinary detail. This tool is now powering the Chinese surveillance state. Photo: Qilai Shen for The Wall Street Journal

KUNSHAN, China—Five years ago, a group of Duke University scientists developed a pioneering gigapixel camera to provide long-range surveillance for the U.S. Navy through a sponsorship from the Pentagon.

The technology, never picked up by the U.S. government, is now being used by Chinese police to identify people from nearly a football field away, after lead Duke researcher David Brady moved to China in 2016 to kick-start his business.

...",world
"Donald Trump is scheduled to meet North Korean leader Kim Jong Un Tuesday in Singapore after a year of turbulent foreign-policy maneuvers built on the U.S. president’s willingness to take outsize risks.

He has riled European leaders by quitting the international nuclear deal with Iran, is threatening tariffs and other punitive trade measures against allies and is contemplating a summit with a perennial U.S. adversary, Russian President Vladimir Putin. After calling Friday for Moscow’s readmission to the Group of Eight leading...",politics
"WASHINGTON—Defense Secretary Jim Mattis plans to remove the Pentagon’s chief management officer from his post for a “lack of performance,” according to several officials, in a setback to a Trump administration push for efficiency and military modernization.

John Gibson became the Pentagon’s first-ever chief management officer, or CMO, earlier this year as part of a reorganization aimed at finding ways to cut the costs of programs and put the savings toward modernization efforts. He was nominated by President Trump, then confirmed...",politics
"WASHINGTON—The death of Sen. John McCain will leave Congress without perhaps its loudest voice in support of the robust, U.S.-led internationalism that has defined the country’s security relations since World War II.

Mr. McCain, throughout his career, was a driving force behind the interventionist wing of the Republican Party, a faction that views overseas alliances and troop commitments as a stabilizing force in the world. Over his decadeslong career as a political leader, he championed the troop surge in Iraq, intervention...",politics
"Pyongyang and Seoul are pushing ahead with symbolic inter-Korean exchanges—family reunions, joint sports teams and cultural events—amid concerns that denuclearization efforts have hit an impasse. Photo: AP and Getty Images

SEOUL—Families separated for decades were reunited as Seoul and Pyongyang pushed ahead with humanitarian engagement, even as nuclear talks stall between the U.S. and North Korea.

Some 89 South Koreans—including a 101-year-old—traveled by bus Monday to the Mount Kumgang resort, just north of the demilitarized zone, to meet family members they hadn’t seen since the 1950-53 Korean War displaced millions of people.

Hugs...",world
"MAE SAI, Thailand—One of the world’s most dramatic rescue missions appeared to take place like clockwork. It narrowly skirted disaster many times.

Early in the search for 12 Thai boys and their soccer coach, marooned several kilometers inside a flooded cave, rescuers unknowingly made it to within a few hundred meters of the group—only to be pushed back by rising waters.

Later,...",world
"HONG KONG—In the two decades since Britain returned Hong Kong to China, a wave of mainland Chinese immigrants has flooded the former colony, deepening fears that local values—from free markets to the Cantonese language and even basic politeness—will get washed away in a tide of “mainlandization.”

But in the teeming immigrant enclaves on Hong Kong’s outskirts, the process under way can sometimes seem more like the “Hong Kongization” of mainlanders than the other way around. Many Mandarin-speaking newcomers say they relish...",world
"WASHINGTON—The U.S. Agency for International Development’s biggest program for Afghan women has spent almost $90 million over three years and so far has placed just 55 women in Afghan government jobs, a watchdog report said Thursday.

The much-touted Promote program was unveiled at a $216 million price tag three years ago, intended to show U.S. support for Afghan women after the Obama administration had announced it would withdraw all troops by 2016.

...",world
"American liberals sometimes hold up Sweden as a model of social order, equality of the sexes, and respect for parental responsibilities. Its welfare state offers excellent free or subsidized prenatal care, 480 days of paid leave for both natural and adoptive parents, and additional leave for moms who work in physically strenuous jobs. Swedish parents have the option to reduce their normal hours (and pay) up to 25% until a child turns 8.

But all this assistance comes at a steep cost. At 61.85%, Sweden has the highest personal...",world
"States have the authority to make online retailers collect sales taxes, the Supreme Court ruled Thursday, a milestone marking e-commerce’s treatment as a mature player in a marketplace no longer defined by trips to the corner store or the shopping mall.

By a 5-to-4 vote, the court closed a loophole that helped fuel the early growth of internet sales, overruling a half-century of its own precedents that forbid states from requiring merchants to collect sales tax unless those sellers maintain a “physical presence” within the...",politics
"With the much-discussed race for a Senate seat in Alabama now behind us, the political world's attention turns to the 2018 midterm elections. WSJ's Gerald F. Seib examines whether Democrats can take back control of the House in the new year. Photo: Getty

The Donald Trump/Steve Bannon takeover of the Republican Party will have to be put on hold.

Tuesday’s Senate race in Alabama represented an attempt by the president and Mr. Bannon, his foremost political strategist, to show that they weren’t only in control of the party but could use their rebellious, antiestablishment message to drive their new version of the GOP to victory.

Instead,...",politics
"CAIRO—More than two dozen militants carried out the attack on a Sufi-linked mosque in the restive Sinai Peninsula that has killed at least 305 people, Egypt’s public prosecutor said Saturday, revealing new details about the deadliest assault in the country’s modern history.

Between 25 and 30 militants waving the Islamic State flag and armed with explosives and machine guns attacked during Friday prayers the Al Rawda mosque in Ber al Abd, which lies west of the city of Al Arish, according to the public prosecutor’s statement.

...",world
"A century ago this week, communism took over the Russian empire, the world’s largest state at the time. Leftist movements of various sorts had been common in European politics long before the revolution of Oct. 25, 1917 (which became Nov. 7 in the reformed Russian calendar), but Vladimir Lenin and his Bolsheviks were different. They were not merely fanatical in their convictions but flexible in their tactics—and fortunate in their opponents.

Communism entered history as a ferocious yet idealistic condemnation of capitalism,...",world
"BEIJING—The future of 1.4 billion people, the world’s second-largest economy and an emerging military juggernaut now lies largely in the hands of just one man: China’s President Xi Jinping.

In unveiling a new top leadership lineup without a potential successor to Mr. Xi on Wednesday, the Communist Party edged closer to resurrecting one-man rule, four decades after the death of Chairman Mao.

The...",world
"Supreme Court Justice nominee Brett Kavanaugh on Capitol Hill in Washington, D.C., Aug. 1. Photo: Jacquelyn Martin/Associated Press

In an Aug. 28 letter Kristine Lucius of the Leadership Conference on Civil and Human Rights states that 99% of Elena Kagan’s records from the Clinton White House were provided for examination, while Judge Brett Kavanaugh’s White House records have not. She neglects to mention that Justice Kagan’s White House documents were her only historical records because she had no record as a judge before moving into a top spot on the U.S. Supreme Court. Even then, Republicans looked at her “qualifications” and confirmed her. Judge Kavanaugh (yes, he is a judge) has an extensive and more current judicial record open to scrutiny for all to see. The Senate’s advice and consent was intended to examine qualifications of nominees. Democrats or progressives, whatever you call them, want someone who will support their agendas, not interpret the laws and our Constitution.",politics
"Senate Judiciary Chairman Chuck Grassley on Monday released an unclassified version of his recent letter to the Justice Department urging a criminal investigation into Christopher Steele, and it raises more questions about the credibility of the dossier that Mr. Steele generated in 2016.

The unclassified version is heavily redacted, consisting of 14 readable paragraphs. It nonetheless provides new details about the FBI’s application to obtain a Foreign Intelligence Surveillance Court order against former Trump official Carter...",politics
"FORT WORTH—A federal judge overseeing the latest lawsuit challenging the Affordable Care Act questioned claims from Democratic attorneys general defending the constitutionality of the health law during oral arguments Wednesday.

The line of questioning from U.S. District Judge Reed O’Connor often echoed assertions made by the Republican officials from 20 states who brought the suit. They argue the ACA is illegitimate now that Congress has repealed the law’s tax-based penalty on people who don’t have health insurance.

...",politics
"ADDIS ABABA, Ethiopia—In this strategically vital nation of 100 million, a charismatic young leader is delivering shock therapy to one of the world’s most entrenched one-party systems.

In the four months since Abiy Ahmed—a 42-year-old former army officer—emerged as prime minister from an opaque power struggle in Ethiopia’s ruling party, he has riveted this East African nation with announcements that have shattered political taboos.

...",world
"NAIROBI, Kenya—In the first formal diplomatic contact in two decades, officials from Eritrea met with their Ethiopian counterparts on Tuesday, a potential turning point in a long dispute over their border that has kept the region on edge.

A lasting rapprochement between the two countries would dissolve a fault-line that has isolated Eritrea. complicated alliances and fragmented the already conflict-prone Horn of Africa, where Western powers are invested militarily and deploy billions in humanitarian aid.

The Eritrean delegation, headed by the country’s foreign minister, Osman Sale, was greeted at the airport in Ethiopia’s capital, Addis Ababa, by the new reformist Ethiopian Prime Minister Abiy Ahmed, who earlier this month unexpectedly said he wanted to resolve the dispute.

Tiny Eritrea fought a long war of independence against Ethiopia and in 1993 was formally recognized by the international community as an independent country, but sporadic violence has continued at hot spots in the border region.

A 2002 decision by a United Nations-backed commission found that Ethiopia had to withdraw from the border area, called Badme, ruling the territory rightfully belonged to Eritrea, but Ethiopia has never done so.

Resolving the Badme dispute would be a first important step in a long road to reconciliation, made bumpier by nationalists on both sides and mistrust after decades of fighting.

In the years since the war, Ethiopia, the continent’s second-most populous country with 104 million people, has staged an economic expansion that has seen it place among the fastest-growing countries in the world and launch a successful airline.

In seceding, Eritrea deprived its massive neighbor of access to the Red Sea, a handicap Ethiopia is still grappling with. Mr. Abiy’s call for reconciliation could eventually allow his country access to the sea, but could also, if successful, strengthen him politically against Ethiopia’s military as he tries to wrestle control from entrenched elites.

The ruling Ethiopian People’s Revolutionary Democratic Front has established itself as a single-rule party, and keeps a tight rein on security with a strong, large army. Addis Ababa has also become a key regional ally for the U.S. in the war on terror, the European Union on migration, and China in commerce.

Meanwhile Eritrea, population roughly four million, has become isolated from the international community and slapped with U.N. sanctions for allegedly fostering Somali terrorists.

Its leader, Isaias Afewerki, has used the dispute with Ethiopia to keep the country in a permanent state of emergency, which includes a policy of indefinite, universal and mandatory conscription. That has led to one of recent history’s biggest humans migrations, as millions of Eritreans have fled to Europe and the U.S. over the years.",world
"Arizona and Florida have contested primaries for both parties Tuesday, while Oklahoma Republicans will choose a candidate for governor in the deep red state. The marquee Republican contests are tests of loyalty to President Trump, as GOP voters in Florida pick a candidate for governor and Arizona Republicans for Senate. And in Florida and Arizona, Democrats have competitive contests for governor.

Here’s what to watch Tuesday:

Florida: A Trump test in the East

The Florida GOP gubernatorial primary has Mr. Trump’s fingerprints all over it. Agriculture Commissioner Adam Putnam, a well-funded Republican backed by the state party establishment, had been the clear front runner for months.

Then Mr. Trump weighed in and endorsed his rival, GOP Rep. Ron DeSantis. That catapulted the congressman to a double-digit lead in most polls.

If Mr. DeSantis wins, it will be a measure of what works in the Trump GOP, and how it has changed from the pre-Trump GOP.

Mr. DeSantis is a Fox News celebrity (appearing 93 times in less than a year, more than any other elected official), a member of the House’s hard-line Freedom Caucus, and relentless cheerleader for the president. Mr. Putnam has a blue chip resume of government service and political success, and he has out-raised and out-organized his rival.

All polls point to a DeSantis victory, though some surveys showed the race was getting close as primary day approached. If Mr. Putnam pulls out a come-from-behind victory, it will be a blow to Mr. Trump’s political prestige.

Arizona: A Trump fest in the West

A three-way race for Arizona’s Republican Senate nomination has, like GOP contests elsewhere, evolved into a Trump loyalty test. All three candidates promise to “Make America Great Again.” One local columnist called them the “MAGA triplets.”

The Senate primary election pits the establishment favorite, Rep. Martha McSally, who is backed by the Chamber of Commerce and Senate Majority Leader Mitch McConnell, against two lesser-funded rivals who are aiming to appeal to the party’s far-right wing.

Polls suggest Ms. McSally is most likely to beat former state Sen. Kelli Ward, who spent her last weekend accusing Sen. John McCain of ending his cancer treatment to stunt her political progress. Mr. McCain died on Saturday. Ms. McSally is also favored over former Maricopa County Sheriff Joe Arpaio, who last year received a pardon from Mr. Trump. Mr. Arpaio had been convicted of contempt of court after disobeying a federal court order to halt immigration raids. Mr. Trump hasn’t endorsed anyone in the race.

Ms. McSally kept her distance from Mr. Trump during the 2016 campaign, and has refused to say whether she voted for him. In her Senate campaign, she has portrayed herself as a loyal Trump ally, a move that is a testament to the president’s popularity among GOP primary voters.

That could make it harder for the GOP nominee to tack to the center against Democratic Rep. Kyrsten Sinema, who, in the absence of a serious primary challenge, has spent the last 18 months fundraising. She has collected $10.7 million to Ms. McSally’s $7.7 million.

Ms. Ward has raised $3 million and Mr. Arpaio just $1.3 million.

Another left vs. center battle in Florida

Democrats have been consistent in 2018 primaries. When given comparable options, they choose women over men, and in toss-up races, the mainstream candidates have beaten those aligned with Vermont Sen. Bernie Sanders, a liberal independent.

Florida Democratic gubernatorial candidate Gwen Graham speaks to voters in an early ‘Get Out The Vote’ tour this month in Miami Lakes. Photo: Brynn Anderson/Associated Press

Those trends augur good things for former Rep. Gwen Graham, who is the polling leader in Florida’s Democratic primary for governor. Close behind her are two mayors: Philip Levine of Miami Beach and Andrew Gillum of Tallahassee.

Ms. Graham is campaigning as a steward of her father’s political legacy. Bob Graham, the former governor and senator, was a fixture in the state, serving in elected statewide office from 1979 to 2005. The younger Graham features her father in many of her TV advertisements.

Mr. Levine, who grew wealthy through cruise-ship marketing companies, has spent $22 million of his own funds to back his campaign. He has run as a staunch advocate for stricter gun-control regulations.

Mr. Gillum has tied himself to the party’s Sanders wing. His final TV ad of the race flashes on the screen an array of slogans including “healthcare for all,” “ban assault weapons,” “abolish & replace ICE,” and “impeach Trump,” which would be well beyond the purview of Florida’s statehouse.

Also running are billionaire Palm Beach investor Jeff Greene, who self-financed his $30 million campaign, and Chris King, the CEO of an Orlando real estate firm.

There are 36 governors' races this year. Republicans will have to defend 26 of them and Democrats nine. And there is one independent governor. The WSJ's Gerald F. Seib explains why these races should be getting more attention. Photo: Getty

Don’t call it a comeback

Two former Democratic members of Congress—Ann Kirkpatrick of Arizona and Alan Grayson of Florida—are trying to return to Washington but under very different circumstances.

Ms. Kirkpatrick, a former gun-rights champion, has reinvented herself as a gun-control advocate and is the front-runner for the southern Arizona House seat once held by Gabrielle Giffords.

She faces Matt Heinz, a physician who is making his third run for Congress. Mr. Heinz has tried holding Ms. Kirkpatrick’s NRA-friendly past against her, but he’s been vastly outspent by Ms. Kirkpatrick and her allies with EMILY’S List.

The seat is being vacated by Ms. McSally, the GOP front runner in the Senate primary. The winner of Tuesday’s Democratic primary will likely face Republican Lea Marquez Peterson, the head of the Tucson Hispanic Chamber of Commerce. The Cook Political Report rates the seat, which backed Hillary Clinton over Mr. Trump in 2016, as “lean Democratic.”

Mr. Grayson, meanwhile, is trying to win back his safely Democratic seat from Rep. Darren Soto, who won it in 2016 when Mr. Grayson ran for Senate and lost in the primary by 40 percentage points.

Few in Florida’s political class are thrilled to see Mr. Grayson’s return, but his brand of populist Democratic politics has proven popular in the Orlando-area district in the past.

Oklahoma: the latest battle of outsider vs. experience

Oklahoma will be the latest test of an outsider message for Republican primary voters as they pick a candidate for governor.

Oklahoma Republican gubernatorial candidate Mick Cornett, second from left, speaks during a candidate forum in Oklahoma City last week. At right are Democratic candidate Drew Edmondson, center, and Republican candidate Kevin Stitt, right. Photo: Sue Ogrocki/Associated Press

Former Oklahoma City Mayor Mick Cornett faces mortgage executive Kevin Stitt in a primary runoff that has split over whether voters want a candidate with political experience. Mr. Trump hasn’t endorsed either man in the race.

Mr. Cornett touted his tenure leading the state’s largest city while blasting Mr. Stitt for running a business whose Georgia license was revoked by state regulators and who hadn’t voted in past GOP primaries.

Mr. Stitt, in his TV advertising, accused Mr. Cornett of being insufficiently loyal to Mr. Trump. Mr. Stitt says in his ads that he will “help President Trump build the wall,” even though such a wall would be hundreds of miles from Oklahoma.

Mr. Cornett responded with a memorable ad calling Mr. Stitt’s attacks “Bull Stitt.”

The winner will be a heavy favorite against Democratic nominee Drew Edmondson, a former state attorney general.

More How Trump Is Remaking the GOP

Write to Reid J. Epstein at reid.epstein@wsj.com and Janet Hook at janet.hook@wsj.com",politics
"Malaysia’s opposition ousted the ruling coalition, clearing the way for new investigations into Prime Minister Najib Razak’s alleged misappropriation of money in the 1MDB corruption scandal, possibly one of the largest global financial scams of all time.

Around 2 a.m. Thursday, as it became evident that Malaysia’s effective one-party state had come to an end after 61 years, Prime Minister Najib Razak was in shock.

At his private residence in Kuala Lumpur, surrounded by family and close aides, Mr. Najib chewed over the events of the past 24 hours, when Malaysians voted in droves for the opposition—bucking poll predictions and knocking the ruling party out of power it had held since independence from the U.K. in 1957.

...",world
"Volkswagen AG is calling it quits for its iconic Beetle, ending an 80-year global run for a car that introduced many Americans to the German brand in the 1960s.

The German auto maker said it would stop building the compact next year at a factory in Mexico, the last plant in the world to make the car.

The latest generation of the Beetle...",world
"Boeing Co.’s defense business is back on the offensive, with sales at the unit set to rise in 2018 after four years of decline, boosted in part by the Pentagon’s plans to increase spending.

Boeing’s Defense, Space & Security unit has struggled in recent years as orders ebbed and it didn’t win some notable contracts. It then had to defend its Air Force One replacement deal after public complaints over the price from President Trump. Revenue last year was about 15% below its 2013 peak.

...",politics
"A federal judge in Manhattan known for doling out stiff criminal sentences, including sending Silk Road founder Ross Ulbricht to prison for life, is making an uncommon midcareer move back into private practice.

Katherine Forrest, who has served since 2011 on the federal bench in the Southern District of New York, is rejoining Cravath, Swaine & Moore LLP as a litigation partner, the firm is expected to announce Wednesday.

The...",politics
"WASHINGTON—The Trump administration on Tuesday proposed less stringent requirements for oil-and-gas companies dealing with methane-gas leaks, weakening an Obama administration rule intended to combat climate change.

The Environmental Protection Agency’s proposed changes give drillers more time both between inspections and to repair leaks when they happen, according to the proposal.

Heat-trapping...",politics
"A satellite network popular in Saudi Arabia is delivering without permission sporting events from around the world, undermining a multibillion-dollar television industry in the Middle East and exposing the kingdom’s faltering efforts to protect intellectual property.

The Arabic-language network, called beoutQ, distributes set-top boxes branded with its logo and charges users subscription fees. The network shows Hollywood movies, soccer and NBA games, among other events, without acquiring the rights—a move seen as threatening...",world
